sequence,hf_prediction,hf_predicted_score
Who are remembering their teenage?,0,0.7997222542762756
So drake is in the video😂,0,0.8105911612510681
@sirmwita3351 that’ me,1,0.5971551537513733
"mom told me when was 2 years old, she used to sing this song for me when started crying. That’ why ’ coming back here everyday",1,0.6905736327171326
This is just like my story 🤣🤣 exactly the same🤣 my girlfriend leaves and start folllowimg😊 here everywhere🤣,1,0.6576998233795166
1:14 wait that left guy in check shirt is drake ?,0,0.7409977912902832
hmmmmmm 23mil likes. this must be good,1,0.9962639808654785
"leave that pinned comment , have noticed something aceep comments ? this song hit 2.8B views!!!!!!",1,0.6920722126960754
Who' watching this in December 2022?,0,0.7455025315284729
December 2022 ?,0,0.6558694243431091
Who is the guy who is listening this song from 2010 am here who is listening 🎧 this masterpiece 2010. when my gf broke me then heard this masterpiece those feeling can' express. she broke my heart but was saying baby baby baby ooooh .......❤️🥰🙂,1,0.9702444076538086
"😂😂😂 lol , here comes 2023 bichz",1,0.6084007620811462
am listening this song when ' 6 year old and still my favourite,1,0.9832597374916077
Piyush,1,0.7886736989021301
Watching on 23rd December 2022,1,0.6091951131820679
Bruh Drake Is in the song in 1:15,1,0.7391446232795715
My favorite song in 2012 🔥,0,0.8067737817764282
Here again in December of 2022...,0,0.5574853420257568
♥️♥️🥺🙁,1,0.5865874886512756
Nice song😉,1,0.9952011704444885
Me Love this song will never get old😍,1,0.9968811273574829
15 million dislikes. Keep going boys,0,0.9940279126167297
23 december 2022 still favorite😊,1,0.9964240193367004
bye bye 2022 but this song is so amazing ☺️☺️,1,0.9957243800163269
listen to my first music Seul cette nuit - Nilow on streaming services,0,0.8843962550163269
Am Here 😭 missed allot.,0,0.9953591823577881
cartoon CA you have the hospital for the time being,0,0.7480831146240234
Never get old this song🎵🎵🎵,1,0.9963504672050476
Justin Bieber is worst singer in whole world,0,0.9927792549133301
Justin bieber is the smartest guy in the world,1,0.992041826248169
All babies had became old except this 😃⚡. This song is 🔥🔥❤️,1,0.9948828816413879
🥺🥺🥺🥺🔥,0,0.920289158821106
My 4 year daughter and love this song .We sing it together ❤. even play it loud when she' not around lol,1,0.9970148801803589
Elvis sola,0,0.5813851952552795
Nostalgia banget njirr,1,0.9781773090362549
2022?,0,0.6518112421035767
love Thes Song,1,0.9936630129814148
Justin Bieber World Domination!!!LET' GO!!,1,0.9845648407936096
💖❤,1,0.9975410103797913
Any body is here here to watch this vdo again .and again in december 23 december 2022,1,0.7653132081031799
awesome,1,0.9973058104515076
Very very nice it' okay again dance,1,0.9974282383918762
perfect even for your crush,1,0.9926789999008179
FRESH🔊,1,0.9692878723144531
90000 time put it on and sang it,1,0.9195799827575684
beautiful 👉🏻🌹,1,0.9983782768249512
Who is NOT watching in December 2022🤣,0,0.901961088180542
one of the person who made it on of the most dislike video 🇹🇩,0,0.9967527389526367
love justin,1,0.9963626861572266
😍😍😍😍wow 🤩cool and am so happy😊😁😊😁😊 to get chance to win 😳 free to be the😁 best friend and,1,0.9980084896087646
Definitely not me,0,0.9300604462623596
Qjjksksk💓🥹😭,0,0.5959499478340149
Best song ever 🤩,1,0.8592380881309509
"Let' be honest, Justin biber owned the world back in 2012.",0,0.6184396743774414
helllo,0,0.9631272554397583
Pov: you still don' know why it' the most disliked music video on YouTube!!!,0,0.9877791404724121
Is Justin Bieber Kid By the time this video was released,0,0.6224954724311829
"Oh, woah Oh, woah Oh, woah You know you love me, know you care Just shout whenever, and will be there You want my love, you want my heart And we will never, ever, ever be apart Are we an item? Girl, quit playing! We are just friends? What are you saying? Said there' another and looked right in my eyes My first love broke my heart for the first time And was like Baby, baby, baby, ooh Like baby, baby, baby, no Like baby, baby, baby, ooh Thought you' always be mine, mine Baby, baby, baby, ooh Like baby, baby, baby, no Like baby, baby, baby, ooh thought you' always be mine For you, would have done whatever And just can' believe, we ain' together And want to play it cool, but ' losin' you will buy you anything, will buy you any ring And ' in pieces, baby fix me And just shake me til' you wake me from this bad dream ' going down, down, down And just can' believe My first love won' be around And ' like Baby, baby, baby, ooh Like baby, baby, baby, no Like baby, baby, baby, ooh thought you' always be mine Baby, baby, baby, ooh Like baby, baby, baby, no Like baby, baby, baby, ooh thought you' always be mine Luda! When was thirteen had my first love There was nobody that compared to my baby And nobody came to between us or could ever come above She had me going crazy Oh, starstruck She woke me up daily Don' need no Starbucks She make my heart pound skip beat when see her in the street and At school on the playground But really want to See her on the weekend She knows she got me dazing Cuz she was so amazing And now my heart is breaking But just keep on saying Baby, baby, baby, ooh Like baby, baby, baby, no Like baby, baby, baby, ooh thought you' always be mine Baby, baby, baby, ooh Like baby, baby, baby, no Like baby, baby, baby, ooh thought you' always be mine, mine And was like Baby, baby, baby, ooh Like baby, baby, baby, no Like baby, baby, baby, ooh thought you' always be mine, mine ' gone, yeah, yeah, yeah Now ' all gone, yeah, yeah, yeah Now ' all gone, yeah, yeah, yeah Now ' all gone, gone, gone, gone, ' gone",0,0.8032254576683044
"man miss those childhood days where people where just either Hating or Loving Justin, like NO IN BETWEEN and i am proud to say was hating him back then",0,0.7202845811843872
Very nice song. After many year go my favourite song Baby,1,0.9965569972991943
Who' watching this before new year,0,0.501118540763855
One of my favorite song🫣🎧❤️ Take Love❤️ From Chittagong Bangladesh,1,0.9936121702194214
love this song from am 1 months,1,0.9961754679679871
Lol you are so funny and love that,1,0.996738851070404
this song was literally my childhood ong,1,0.9521241188049316
Justin looks so different now back then,0,0.5842720866203308
watch again this song 2022 December 23 love from 🇧🇩,1,0.9944926500320435
"Passing by at the end of the year 2022 to remember this relic, May They Never Let This Song Die",1,0.758985698223114
Who else is watching this after watching degenerocity?,0,0.9758671522140503
wasn' even born when this song released and love it wish discovered it sooner BY THE WAY ' 12,1,0.9771827459335327
am listening in March 2023 Anyone🖐️🖐️🖐️,0,0.55482417345047
"want to see howany dislikes it has now, is it still the least liked video on YouTube still?",0,0.9555092453956604
Who' waching again this December of 2022,0,0.5205034017562866
Why Drake in the video lol never noticed that before,0,0.5259833335876465
everyone who likes this comment is almost as old as the song 😭😂,1,0.5709167122840881
Came back 12 years later after this song popped into my head at 3 AM just so could dislike it. Time well spent 👍,0,0.7299706935882568
Wow best singing Jutin love,1,0.9966530799865723
Comeback,1,0.9706501364707947
It' December 23 2022 and still watching his vdeo😍,1,0.9480183720588684
🙏🙏,1,0.9973903894424438
My 27 year old self is still listening idc 😂🤞🏾,0,0.8702271580696106
Just watching this video from twelve years ago in 2022,0,0.5255938768386841
"This song is regarded by some as the worst song of the decade. Do agree? Not really. Though the autotune is overly abundant, the vocals are lacking, and the techno instrumental is very dated, there are some aspects to this song that like: For one thing, like the melody during the opening, and the percussion aspects to the song are somewhat catchy.",0,0.9291322231292725
am this song is good!,1,0.996778666973114
ME MEEE,1,0.9715780019760132
Legend says Justin Bieber is still singing this song in 2023,1,0.7632852792739868
Watching this after Charles Brockman III made fun of it lol😂,0,0.8946256041526794
"Whoever disliked this song, should get COVID test. One of the symptoms is no taste.",0,0.9888919591903687
"TE AMO JSDT , PORTATE BIEN NO TE ATASQUES LOCO JAJAJA",0,0.6002934575080872
Watching dec 2022,1,0.5762330889701843
1.4 cr dislike... like those days when there were more dislikes than likes.. Then shitty people ( like my ex ) liked it!,0,0.9927587509155273
love you Justin biber,1,0.9967361092567444
My aunt thought he was cute😭😭😭😭💀💀💀💀💀,1,0.9964473247528076
Meeeeeeeeee!,1,0.9935424327850342
Nice😄🤩,1,0.9966206550598145
It’ nice going back to the songs from your childhood every once in while. ❤,1,0.9903310537338257
As kid this slapped and did not even know it was made by jb for years untill now,0,0.9165606498718262
it' like rubbing your eyes with cheese grater,0,0.9916524291038513
Came here after hearing that Justin bieber is selling his entire music catalogue 😭😭😭 & that too for just $200 💔,0,0.9932159781455994
Done,1,0.7868020534515381
love this song😭❤️❤️❤️ Justin🤍🤍🤍,1,0.9984989762306213
YAHOWA PERMESHWER OF SON EMMANUEL JAGAT KI JYOTI SON IS LORD JESUS CHRIST OF SON IS YESHU MAISH PERMESHWER,1,0.9063280820846558
Bieber was so ugly 🤮🤮🤮🤮🤮,0,0.995589017868042
Ludacris the goat🐐,0,0.9900780320167542
Justin Bieber 💙💙💞💙💞,1,0.9978705644607544
Hoii,1,0.9188341498374939
Who' watching again 22 December of 2022,1,0.5024510622024536
commenting bcos just want to be 10 year old comment,0,0.9896695613861084
",,,",0,0.5270221829414368
this song can still make you vibe,1,0.9815714359283447
had to see how long its been,1,0.5001583695411682
came here for the girl only,1,0.626453161239624
This song had the world in chokehold at one point lol,1,0.5807891488075256
Dude this song is so garbage can' wait until they delete this song,0,0.9966710209846497
Booooooooo,0,0.9948120713233948
2022 😻😻😻,0,0.9922242760658264
This songs is one of the top old songs list in my head,1,0.9746016263961792
Watching in December it was one of my favourite,1,0.9960043430328369
Who' watching this again in December 2023,0,0.5140395164489746
Old Song But Top Song Like This 😎😎😎😎,1,0.9938854575157166
Viral in 🇮🇳,1,0.844097912311554
This song has different vibe✨,1,0.9551189541816711
3:18 was funny,1,0.9850515723228455
hated this damn song when was 5 years old😂😂,0,0.9926705956459045
Coming soon in pathan 25 Dec 2023,1,0.71512770652771
"Of all the songs, why is the the most disliked song? Did you notice the the 2 the'?",0,0.9896204471588135
will watch this song on 11 year ago now watch on 2023,1,0.6190266013145447
Me in December 2022 22,1,0.5891798734664917
' not watching in december of 2022,0,0.9439672827720642
..... dj ..... dj jef .... india,1,0.7706301808357239
Ranchi jharkhand,1,0.6793736219406128
Bruh always sing the like baby baby bay oooooo and love the song,1,0.9851083159446716
Who' going watch this song in 2023?,0,0.9161531329154968
This is most disliked music video,0,0.9950883984565735
💄💄💄,1,0.9974751472473145
Who' listening Dec 2022 after hearing Bieber might sell his music rights??🤚🏾,0,0.8261319398880005
"Today selamat to momy pitie mallette day momy,,",0,0.8339455127716064
Who agrees Justin is the best?,1,0.9367298483848572
Baby ohh,1,0.8960198760032654
Cool Justin,1,0.9950452446937561
Would you still watch this video in 2023?,0,0.6230169534683228
Listening it like after 7 years in 2022 dec 👽❤️,1,0.9962973594665527
Who is here to listen this masterpiece again in December 2022,1,0.9754815101623535
Songs,1,0.8536897897720337
"Who"" watching again this January 2023...",0,0.6077055335044861
Baby samir shanel he faunny baby,1,0.7024933695793152
Cool love it but don' like that girl but you are very cool,1,0.6187923550605774
"Merry Christmas to pa Justin Bieber,,",1,0.9917829036712646
Who is watching again 2023,1,0.5509634017944336
Who' watching again this 2023 ??? 😌😁,0,0.9476461410522461
☺️,1,0.8417137265205383
👍🏻,1,0.9981797337532043
☺️☺️,1,0.9511275291442871
😏😏😏,1,0.9972934126853943
🤟🤟🤟🤟🤟🤟🤟🤟🤟,1,0.9933534264564514
It' 2022 but still stuck to this song,1,0.5716941952705383
Cricket,1,0.8210310339927673
It' 2022 but still stuck to this song 💗,1,0.9511222839355469
most disliked song on youtube in the world,0,0.9947698712348938
"Why is drake here, did bro get lost on his way to the studio?",0,0.8958451151847839
JB 🍭🐼❤️,1,0.9981589913368225
First,1,0.7700369954109192
Who is watching in December 2022.,1,0.5535779595375061
Who’ watching in 2023,1,0.5117723345756531
Is Not open every day,0,0.7019223570823669
22.12.2022.....going to end but this vibe doesn',0,0.9607774019241333
🥰🥰🥰🥰🥰🥰,0,0.9858740568161011
me right now lmao,1,0.7723801136016846
Wow galeng nang music idol,1,0.9879966974258423
forgot this song existed lol,0,0.8736923336982727
It' been 12 years but this song bringing back my old memory' when was kid,1,0.9589155316352844
8th years old and thinks it new song,1,0.8610217571258545
♥️👌🏻♥️,1,0.9984439611434937
"’ve been here all the months of the year but never commented but here am, December 2022",0,0.6260010004043579
Omg ’ fan my brother was born in the same year as you!,1,0.9945926070213318
It' the middle of December 2022 and ' still not over this song . simply love ❤️,1,0.9944241046905518
How did bro get Ludacris on this shit bro,0,0.8824597597122192
Love youuu Brazil,1,0.9950329065322876
time flying 🍺🍺🍺,1,0.997711718082428
It literally sounds like girl' singing it... And the lyrics are so bad...,0,0.9842809438705444
Baby baby ❤️ ohhhh still same vibes❤️✨,1,0.9975262880325317
who is watch last month in 2022,1,0.5204172730445862
It’ surprising that the comment section is still active after 12 years,0,0.5245158076286316
all new good dance and yei my 🇺🇸,1,0.9975700974464417
don’ remember Drake being in this 😂😂😂😂,0,0.6298726797103882
"just relised you sound like teenager in this song, and look, unlike other songs, like south of the border when you are singing",0,0.9852979183197021
"Amazing, pure art! ❤❤",1,0.9980841279029846
"Wow zero dislikes, this video must have been so popular and beloved when it came out",1,0.9919977784156799
ROSA 11,1,0.6141103506088257
Unbelivebel one year ago see one milion like and now 22 milion like,1,0.508952260017395
It' so cringe witch makes it good,0,0.9646214842796326
Was so young JB the youth star,1,0.8788713812828064
🎵🎶🎵🎤🎵🎶🎵,1,0.9961249828338623
Wow ok idol music gan da pakeng gan😄😄😄😄😄,1,0.9954038858413696
Here because Degenerocity re-watch,0,0.9639790058135986
Omg this song never gets old wish was there when it was out it might be like woooooooooooooooooooooooooooooow,1,0.8820044994354248
★♥♥♥★~ 굿~~,1,0.9945077300071716
Who is she ? Anyone tell me plz,0,0.8053557276725769
Love0,1,0.9770544767379761
GOD IS WATCHING most certainly 🤣,0,0.8851922154426575
No focalizando,0,0.9469485282897949
Chamo menina Rui,1,0.7888793349266052
Who is in December 2022 for the masterpiece,1,0.9822210669517517
Like Baby Baby Baby ho love this song Justin Bieber is my favorite love this song because he is the Best singer of all❤️🧡💛💚,1,0.9961551427841187
Beautiful❤ kiss love Number one,1,0.9980819821357727
Alang bagus jaket justin,1,0.6117170453071594
don' know about you but if did this to girl am geeting slapped,0,0.9856265783309937
Masterpiece from JB in the initial stage itself strong foundation the beat rhythm jb boyish voice will be greener on every teen 🙂,1,0.9952808022499084
Ooh my school days... missing those days ❤️,1,0.9944103956222534
this the first song hear went my friend intro too me now the song hit really good in this era not many knew JB but this song is the result for many fans that really love all jb song,1,0.986285924911499
"Thank you for this song! My cousin has been in coma for six years, and when played this, she got up to turn it off!",1,0.9970974922180176
"listening to this song just made me cry, reminded me of the good times just being young and happy. we are getting old :(",1,0.6155686974525452
came to listen to this song again at the end of 2022🤎🇧🇩,0,0.8710089921951294
2:02 what the drake doin?,0,0.7758793830871582
feel sad for the generation who didn' grow up with this.😔🥺 2022,0,0.9818870425224304
pov : your watching this because it had 10 mil dislikes,0,0.9881176948547363
it' almost 2023 nd still listing to this masterpiece ❤❤,1,0.996247410774231
Better than Michael jackson,1,0.992293655872345
He is the real king of pop,1,0.9806039929389954
You are existing is the humanities big problem,0,0.9761231541633606
am an 🇮🇳❤️Indian from my state West Bengal don' understand English language but like this song very much,1,0.9967664480209351
am an Indian from my state West Bengal don' understand English language but like this song very much,1,0.9938494563102722
Who is again watching again during Christmas time.,1,0.5052964687347412
December 21 2022 . 10:03 pm,0,0.530802309513092
watch this song all the days,1,0.9787729382514954
Oh my God😭😭😭😍😍 This song my Best memory ✨,1,0.9843116402626038
“ 21 December 2022 Let Us see how many legends are listening to this masterpiece. By far one of the most popular songs ever even after 12 year’”,1,0.9486528038978577
Legends watching in December 2022,1,0.6319918632507324
✋,1,0.9400479197502136
100 years old and it will still never be old!,1,0.9107109308242798
Let' get this to 3 billion views family!,1,0.9650397300720215
am daily come in YouTube and search this song and lesson this song love it this song ❤️😘,1,0.9973788261413574
One of my favorites,1,0.9951322078704834
oh yeah this is still shit,0,0.9936106204986572
This was made in 2001 its almost 2023😭😭😭😭😭😭😭😭,0,0.9951998591423035
wish my crush understands me😂 december2022,0,0.6625885963439941
Who is listening to this masterpiece in 2023?,1,0.8137273788452148
2022 -21December 5.54 pm. jahajcompany mor rangpur,1,0.5168673396110535
like the old justine bieber,1,0.5961453914642334
😍😍😍😍😘😘😘,1,0.997502326965332
"AYYEEEE !!!, its 2022 and am here again..😶‍🌫",1,0.9774872660636902
2023 any present here 💥💫,1,0.9968239665031433
Fav👇,1,0.9973914623260498
🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩,1,0.8369009494781494
Nice 👍 songs in,1,0.9972490072250366
' still watching,1,0.5569449663162231
did anyone notice that she' selena gomez,0,0.7030069828033447
Me yep,1,0.9957022070884705
oh god his voice,0,0.5003075003623962
The girl is so cute 😌😌😌😌😌😌😍😍😍,1,0.9969687461853027
this song have 14m dislike wow,0,0.9966191053390503
December again 💕,0,0.5060842633247375
Who else likes this song baby baby baby oh🙅,0,0.8326926231384277
It' me Kgomotso,1,0.6131004691123962
12 years this song legendary 💗🤘,1,0.9878517389297485
This song my born day 03/02/2010 love this song 💗,1,0.995390772819519
Yey,1,0.9967737197875977
December 2022 👍,1,0.7843512892723083
very love this song from Assam,1,0.996392011642456
1:15 what Drake doing in this music video,1,0.6995904445648193
Who' watching again this December 24 of 2022,1,0.5738519430160522
When always listen and watch the vid always think justin bieber simp,1,0.7430831789970398
Who is listin in 2023,1,0.5854158997535706
"watching this 2022 ,Dec,20",1,0.6147648096084595
My best English songs and everything,1,0.9701343178749084
love❤😩🌻,1,0.996529221534729
This is so nostalgic 😭😭,0,0.5311088562011719
What is drake doing in this video 😂😂,0,0.563328742980957
Me👍,1,0.9971730709075928
0:40,0,0.6233698725700378
Agree this song got cringey after 2 years good song though,0,0.9493328332901001
can' believe that it has bean 12 years,0,0.5985113382339478
Justin is bom 😩😩😩,0,0.9945763349533081
Who is Lyrics Writter,1,0.6164215207099915
Come on India ❤️✨🔥,1,0.997227132320404
legends watching in December 2022 again 😈😈,1,0.5367861390113831
see 2022 from Why ?? Aku tercyandu cyandu,0,0.7301291227340698
Justin rocks,1,0.9974316358566284
Maturing is realizing this is banger,1,0.9970528483390808
"Messi won the cup , Corona is nearly gone , inflation in all goods , but this song has same vibes till now🔥❤️🫂",1,0.9938191771507263
"just turned 30 yo and i am full grown ass man dancing on this song like i am teen, no wonder have no gf still 🥹",0,0.9922271370887756
Still less likes than Messi,0,0.9791290163993835
This is the most disliked video,0,0.9964014291763306
Who always gets back to this song when he/she hears it from somewhere😂,1,0.8025385737419128
2023 Comes 😭🔥❤️,1,0.9783830642700195
Aye who saw that nigga drake,0,0.5986807346343994
Crazy this song is the most hated song ever this is torture material right here,0,0.9936956167221069
🙂👑👑👑👑,1,0.9972660541534424
love this song wow,1,0.9972009062767029
His voice is actually very pleasing,1,0.9960596561431885
wonder what Justin Bieber thinks right now for this song,0,0.6573979258537292
love Justin Bieber songs,1,0.9872449040412903
This song is so dope,1,0.9936189651489258
Who' watching in December 2022?,0,0.5374783277511597
This song is so 😩💖 ’ont know how to say...💖💖💖💖💖💖💖💖💖💖💖,0,0.9327113628387451
love you 😚. So much 💕💕💕💕💕💕💕😘😘😘😘😘,1,0.9981138110160828
My bf sing this for me 🤭,0,0.9507549405097961
Brow like 13,1,0.8738206624984741
My favourite song baby by Justin Bieber,1,0.98698890209198
My favourite song baby,1,0.9922751188278198
swear couldn’ hold my tears with all the childhood memories coming back,0,0.7201249003410339
Justin Bieber is Satanist he is the young generation of illuminati listen this song in backwards then you will get satanic messages,0,0.9903814792633057
Nostalgia 💔 pls if you American reply,0,0.908750057220459
Who is watching this on new year’,0,0.6359509229660034
It' hard to believe that this was 12 years ago... Time flys,1,0.7079451680183411
All time favt,1,0.9966563582420349
Fater 4-5 month later hard song,0,0.9634103178977966
sounds more like girl singing ssksksskskksksksksksksksskkskskskskskksksksksksksksskksksksk,0,0.6545705795288086
"leaving this comment here so that if someone likes it, get reminded this masterpiece!♥️",1,0.9959834218025208
Why there is people who hates this beautiful song??,0,0.7388047575950623
his song is 12 years old and it never gets old,1,0.9787107110023499
Da fuq Drake doing with those 14-15 year old kids?,0,0.9516746997833252
"22 Dec ,22 million likes 2022 likes ❤️",1,0.9968387484550476
No one can hate this song,1,0.9881669878959656
am...,1,0.5879596471786499
One of those songs that remembers you when everything was good and life was good too.,1,0.9857781529426575
"1:14 , 1:20 Drake?????",0,0.8519898056983948
"My 2 year old girls FAVORITE song, yea still rockin it 2022 December",1,0.9891322255134583
ALGUEM THEM PLENO 2023,1,0.7824540734291077
😘😘😘😘😘😘,1,0.996579110622406
This is good music how many peoples leave it and will told you to each all of his song. Thanky,1,0.9943298101425171
Me watching after get 2🌿 😆😆,1,0.9827285408973694
Why does this video breaked record at the most disliked video,0,0.9952924251556396
It' dec 2022 ✨✨✨ And who' watching this in 2022✨ 👇,1,0.7727500796318054
My favourite song ♥️♥️💪😎,1,0.9981061816215515
Best song ever 🫀✨,1,0.9975778460502625
love this song so much fire🔥🔥,1,0.9924160242080688
can be your dislike button if you want 👇,0,0.9770377278327942
Love you himanshi❤,1,0.9978894591331482
hate this song grrrrr,0,0.9969096183776855
"have not any word,this music is the best of all time",1,0.9934226870536804
Remember how everyone on the Internet hated him? Lol 😅🤔 And they were also happy when some fighter beat him in 2013.,0,0.9843278527259827
Kon kon 2022 me dekh raha he,0,0.7079769968986511
Who noticed Drake 💀,1,0.9857370853424072
' watching this once again to see if Drake is on the video.,0,0.5009074211120605
As an Italian my selfish,0,0.9227014780044556
"This song wasn' that bad, why would people hates this music?",0,0.5426878333091736
It' December 2022🙃❤️,1,0.9979979395866394
Who Is watching this on december 20 2022,0,0.521072268486023
Oh legends watching this again in December of 2022,1,0.7974645495414734
Drake? Drake???,0,0.8299088478088379
20 DEC 2022,1,0.5323406457901001
Who' watching again this january of 2023,1,0.5195218920707703
"Let Us all be serious, we had at one point loved this song",1,0.5311768651008606
"This song never gets old, no matter how much listen to it, never get bored ❤️",1,0.9970409274101257
most dislike thing before youtube rewind 2018,0,0.9960700869560242
I Do Not Know why am here,0,0.9407749772071838
Who is watching January 1/1 2023 ❤,1,0.9948133230209351
The best song of all time,1,0.9950693845748901
Happy New Year 2023 ❤️ one like For First Love 🤞,1,0.9943304061889648
"12 years ago ' 19 year,and now ' 30 year😁",0,0.9784257411956787
Justin Do You Know you are way famous in country called Ethiopia.,1,0.9585946202278137
Legends watching on 21st December 2022,1,0.6557221412658691
It' 2022 nearly Christmas and watching it....🤣🤣,0,0.9806637167930603
After 12 Year..... Feel the same❣️❣️❣️,1,0.9944290518760681
Life was good until listened to this song!,0,0.9627441167831421
Wow! This song is awesome!!!! Just heard of it today. ' on time! 🤩,1,0.9956925511360168
Legendary song😍,1,0.9913926720619202
Its weird that how time passes so fast 🥲,0,0.963823139667511
Can you please please come to Mumbai juju hem building on 21december,1,0.8651718497276306
song that despite the years never goes out of style Nice memories ✨,1,0.996977686882019
Drake and Tinashe cameo 😂 ✨✨✨✨✨✨✨✨✨ ✨☁️Dream ...☁️ ™️ ✨ ✨(BELIEVE IN GOD) ✨ ✨✨✨✨✨✨✨✨ ✨.,1,0.9780147075653076
"Anyone else remember that campaign to make this music video the most disliked video on YouTube? My dislike is still there but to be honest, actually like this song now and stopped being JB hater in 2015.",0,0.890067994594574
My dream is to meet Justin Bieber,1,0.9013662338256836
Who is watching still In December 2022,1,0.5705773830413818
In end of 2022 Who' watching this masterpiece again and infinity!,1,0.9628738760948181
Legend are watching again (baby)in December 2022,1,0.8010285496711731
was 3 when this came out,0,0.538517415523529
Most dislike song ever in india,0,0.9946227073669434
Bro its very good,1,0.9967828989028931
Still addicted to this song ❤️,1,0.9972158074378967
This song made me feel sad,0,0.9964492917060852
"how, your life and life is number two and you have the right amount ho and you will have the same experience justin bieber",1,0.9520899057388306
It feels like new for me it never gets old🥇🥇,1,0.9938680529594421
"Baby baby, Justin Bieber, shaved his head",1,0.5421104431152344
Who watching December 2022 🖤,0,0.9634525775909424
Love like me,1,0.9937951564788818
Shit he is good,1,0.9918025135993958
"No matter this song is the most disliked video, this song never gets old.",1,0.8084470629692078
"This song instantly puts me in good mood, and the song “Clover Cage - Secret Song” took away my depression and changed my life. am now working on loving myself and becoming the best version of me! Love you guys",1,0.9964488744735718
December 2022 people where are you at,0,0.5182931423187256
2:02 DRAKE,0,0.7442270517349243
Anyone just randomly see Drake in this,1,0.5720366835594177
DRAAAAAAAAAAAAAAAAAAAAKE,0,0.9922572374343872
2:11,0,0.5241131782531738
HOW DID YOU KNOW,0,0.6594798564910889
☹️☹️☹️,0,0.9898380637168884
Drake?? DRAKE!!?!,0,0.9356675148010254
heard that most people hated that song before and this music video got so many dislikes before. can tell that,0,0.9896257519721985
who just found out drake in this clip,0,0.5554854273796082
' watching in 3022😂🤭,0,0.9384260773658752
Perhaps treated you too harshly Justin,0,0.9844388961791992
they dance all the time,1,0.9469793438911438
camera made me dizzy,0,0.9714832901954651
Bro got the ultimate rizz,0,0.8017393946647644
Me...........,0,0.6368539333343506
1:15 what is drake doing 😂,0,0.9256051182746887
Miss my Childhood...,0,0.837054967880249
"12 years, damn time flies for real",0,0.6832765340805054
“Who’ watching in December 2022!!!!!”,0,0.6407691240310669
who’ watching December 2022😭💗🤭,1,0.8659490346908569
Shut up Justin,0,0.9831340909004211
Superb,1,0.9971621632575989
19 december 2022 what ?!,0,0.8405387997627258
Justin the kid,1,0.786507785320282
NEW VERSION,1,0.7013043165206909
anyone noticed DRAKE 1:20,0,0.7871382832527161
This song reminds my childhood days ❤️,1,0.997616708278656
Ohh for you would have done whatever and just can' believe we ain' together.....😩,0,0.9923096299171448
have been watching since 9,1,0.5719169974327087
just realized Drake was in this video,1,0.6074113249778748
my fav when as 6 listen this sing now am 13,1,0.9955345392227173
just noticed drakes in this video!,0,0.5810816884040833
justin' capulcu times,1,0.6379461884498596
19 december ✌ for me,1,0.9975815415382385
was nine now i am 21 about to be 22 miss those days🫠,0,0.9855936169624329
this goofy song has 14 mln dislikes if you do not know,0,0.9964734315872192
Bro drake is so random 1:14,0,0.8941972851753235
After watching world cup decided to listen to this song again so that can go back to the time when you go to club and you only hear English and Latin songs not Korean and Japanese. What nostalgic song,1,0.9170262813568115
Why is Drake in this music vid 💀,0,0.888581395149231
its been 12 years already damn time flies,0,0.6149918437004089
2022 fans destroy the like button please 👇😊,1,0.8332844376564026
Legends are watching in 2023😅😅,1,0.5902470946311951
Legends are watching this song 😂❤️❤️❤️,1,0.9942841529846191
Justin as teenager liked it but he became men now,1,0.9217724204063416
who is watching this video and doing youtube short trying to do there moves lol,0,0.6329969167709351
BRO JUST REALISED THAT ' ACTUALLY 13 AND NOW HAVE MY FIRST LOVEEEE,1,0.9769407510757446
Very nice song 🇮🇳,1,0.9968609809875488
the views got 2.8B oh wow is thars crazy,0,0.5408914089202881
He looks like Justin Bieber' son,0,0.6584147214889526
Who was that girl because,0,0.729918360710144
Who' listening in December 2022,1,0.5142691135406494
What drake doing hahah,0,0.6835594177246094
Who' watching this again in January 2023,0,0.5538471937179565
This music still dope... After how long... Watching it again in December 2022,1,0.9923406839370728
Who' watchin in january 2023,0,0.5223950743675232
someone on december 19th who loves this song,1,0.9974069595336914
Who' is watching in Jan of 2023,0,0.5064599514007568
Really this song never get old !,1,0.9913048148155212
How much unlike is this song???,0,0.9109773635864258
1:14 why champagnepapi was there???,0,0.8653592467308044
anyone watching in December 2022? just me? oke,0,0.9009577631950378
Blink. love this song,1,0.9968129396438599
know love me,1,0.9902281761169434
never realized how much he sounded like girl,1,0.5027278661727905
18:38 Iam watch this video again and again we are so proved of you this is the best english song watch in my life,1,0.9944831132888794
Who' here again to see this to see drake??,0,0.7679407596588135
Search top 50 women in the world and look at on 7th place you will shock if you understand like me 😂😂😂,0,0.8832852840423584
Who is hearing from India 🙄,0,0.9577212929725647
Our life would be incomplete without this song always be Beleibers,1,0.9292399883270264
1:21 Drake the type of guy to be in justin bieber music video,0,0.501907467842102
love this song really,1,0.9965564012527466
DECEMBER 2022,1,0.5473567247390747
Who' watching at 2025,1,0.5122972130775452
Who is watching this and saying damn he was cuteee,1,0.9924361705780029
just came to check on dislike count,0,0.9886355400085449
who watch here for search baby shark most viewed video🥇🇵🇰,1,0.6175235509872437
